timestamp,service,latency,latency_delta,rolling_mean,rolling_std,safe_std,z_score,is_spike,risk_score
2026-02-12 15:53:49.148039+00:00,inventory,0.0002835729999999,-3.7686944444999737e-06,0.0002740494731753,2.335826830292767e-05,2.335826830292767e-05,0.40771544795580345,0,0.6005399598262577
2026-02-12 15:53:54.347921+00:00,inventory,0.0002760541081081,-7.518891891799976e-06,0.0002727954248307,2.2484499051244597e-05,2.2484499051244597e-05,0.14493021481035076,0,0.5361692652722789
2026-02-12 15:54:44.863683+00:00,inventory,0.0003212666666666,4.521255855849995e-05,0.000274893038164,2.494674946450744e-05,2.494674946450744e-05,1.8589046468189065,1,0.8651692246257207
2026-02-12 15:54:50.078592+00:00,inventory,0.0002769597999999,-4.430686666669997e-05,0.0002750369962196,2.495012171842632e-05,2.495012171842632e-05,0.07706590781398634,0,0.5192569470653624
2026-02-12 15:54:55.300692+00:00,inventory,0.0002723712857142,-4.588514285699995e-06,0.0002750477934,2.494885574003336e-05,2.494885574003336e-05,-0.10727977722462109,0,0.4732057485756183
2026-02-12 15:51:07.118439+00:00,order,0.4968388633077,0.0,0.4968388633077,0.0,1e-06,0.0,0,0.5
2026-02-12 15:51:12.338592+00:00,order,0.46944271907692,-0.02739614423078,0.46944271907692,0.0,1e-06,0.0,0,0.5
2026-02-12 15:51:17.540796+00:00,order,0.5002891354444525,0.0308464163675325,0.5002891354444525,0.0,1e-06,0.0,0,0.5
2026-02-12 15:51:22.754856+00:00,order,0.9048500997999872,0.4045609643555347,0.9048500997999872,0.0,1e-06,0.0,0,0.5
2026-02-12 15:51:27.981742+00:00,order,1.106276852130419,0.2014267523304317,1.106276852130419,0.0,1e-06,0.0,0,0.5
2026-02-12 15:51:33.193179+00:00,order,1.029301107730764,-0.0769757443996548,1.029301107730764,0.0,1e-06,0.0,0,0.5
2026-02-12 15:51:38.433658+00:00,order,1.0566751333749949,0.0273740256442307,1.0566751333749949,0.0,1e-06,0.0,0,0.5
2026-02-12 15:51:43.711001+00:00,order,0.7505922212121319,-0.306082912162863,0.7505922212121319,0.0,1e-06,0.0,0,0.5
2026-02-12 15:51:48.964927+00:00,order,0.5790716766382986,-0.1715205445738332,0.5790716766382986,0.0,1e-06,0.0,0,0.5
2026-02-12 15:51:54.218294+00:00,order,0.5264801830000018,-0.0525914936382968,0.5264801830000018,0.0,1e-06,0.0,0,0.5
2026-02-12 15:51:59.463601+00:00,order,0.521990891369569,-0.0044892916304327,0.521990891369569,0.0,1e-06,0.0,0,0.5
2026-02-12 15:52:04.689478+00:00,order,0.4951292616153838,-0.0268616297541852,0.4951292616153838,0.0,1e-06,0.0,0,0.5
2026-02-12 15:52:09.924747+00:00,order,0.6197726251749941,0.1246433635596103,0.6197726251749941,0.0,1e-06,0.0,0,0.5
2026-02-12 15:52:15.141718+00:00,order,0.6717607859142845,0.0519881607392903,0.6717607859142845,0.0,1e-06,0.0,0,0.5
2026-02-12 15:52:20.347243+00:00,order,0.6776870335833362,0.0059262476690516,0.6776870335833362,0.0,1e-06,0.0,0,0.5
2026-02-12 15:52:25.569938+00:00,order,0.6264399580263192,-0.0512470755570169,0.6264399580263192,0.0,1e-06,0.0,0,0.5
