timestamp,service,latency,latency_delta,rolling_mean,rolling_std,failure
2026-02-12 13:49:26.207746+00:00,inventory,0.0004458497,-3.2299999999000446e-06,0.0004615136363635,1.6269281592211723e-05,0
2026-02-12 13:49:31.429420+00:00,inventory,0.0004580195,1.2169800000000029e-05,0.0004579956999999,1.4233791660006498e-05,0
2026-02-12 13:49:36.623336+00:00,inventory,0.0004627451818181,4.725681818099992e-06,0.0004541507563636,6.787500536775148e-06,0
2026-02-12 13:49:41.826059+00:00,inventory,0.0004507089090909,-1.2036272727199973e-05,0.0004532805981817,6.919445641711354e-06,0
2026-02-12 13:49:47.019663+00:00,inventory,0.0004761906363636,2.548172727269996e-05,0.0004587027854545,1.17445374728955e-05,0
2026-02-12 13:49:52.233884+00:00,inventory,0.0004755451818181,-6.454545454999991e-07,0.0004646418818181,1.1111219817080004e-05,0
2026-02-12 13:49:57.457056+00:00,inventory,0.000459018,-1.6527181818099977e-05,0.0004648415818181,1.0970523330760703e-05,0
2026-02-12 13:50:02.659882+00:00,inventory,0.0004642798,5.261800000000004e-06,0.0004651485054545,1.0918553290858182e-05,0
2026-02-12 13:50:07.856345+00:00,inventory,0.0005155362727272,5.125647272720001e-05,0.0004781139781817,2.2174123185799717e-05,0
2026-02-12 13:50:13.054766+00:00,inventory,0.0005308085,1.5272227272799957e-05,0.000489037550909,3.218368428449604e-05,0
2026-02-12 13:26:47.877437+00:00,order,2.203546300000002,0.0,2.203546300000002,0.0,0
2026-02-12 13:39:08.498271+00:00,order,2.148862009090904,-0.0546842909090981,2.148862009090904,0.0,0
2026-02-12 13:39:52.804654+00:00,order,2.0546831749999988,-0.0941788340909051,2.0546831749999988,0.0,0
2026-02-12 13:39:58.028589+00:00,order,1.7956247714285736,-0.2590584035714252,1.7956247714285736,0.0,0
2026-02-12 13:40:03.230042+00:00,order,1.957897791666672,0.1622730202380984,2.0321228094372303,0.1619905083575998,0
2026-02-12 13:40:08.442481+00:00,order,2.050478454545452,0.0925806628787799,2.00150924034632,0.1334434924603004,0
2026-02-12 13:40:13.664243+00:00,order,2.069405350000011,0.0189268954545589,1.9856179085281416,0.1149598123635418,0
2026-02-12 13:40:18.884624+00:00,order,1.7794388615384729,-0.289966488461538,1.930569045835836,0.1373416686595887,0
2026-02-12 13:40:24.179045+00:00,order,2.082685633333332,0.3032467717948592,1.987981218216788,0.1263918975942297,0
2026-02-12 13:40:29.393845+00:00,order,2.0155315153846143,-0.0671541179487178,1.9995079629603765,0.1255879415081331,0
2026-02-12 13:40:34.630718+00:00,order,1.934649914285712,-0.0808816010989021,1.9763422549084289,0.1245137035899277,0
2026-02-12 13:40:39.865652+00:00,order,1.877829849999993,-0.056820064285719,1.938027154908425,0.1180236939553758,0
2026-02-12 13:40:45.095048+00:00,order,2.211329627272728,0.333499777272735,2.024405308055276,0.1303422775240551,0
2026-02-12 13:40:50.296671+00:00,order,2.3665917000000034,0.1552620727272753,2.0811865213886103,0.2034274052458502,0
2026-02-12 13:40:55.501140+00:00,order,2.397863381818173,0.0312716818181697,2.157652894675322,0.2409714504460349,0
2026-02-12 13:41:00.714334+00:00,order,2.197128063636373,-0.2007353181818003,2.210148524545454,0.2063479849942861,0
2026-02-12 13:41:05.927190+00:00,order,2.117160124999998,-0.0799679386363747,2.258014579545456,0.1194501031151354,0
2026-02-12 13:41:11.154068+00:00,order,1.9696827571428583,-0.1474773678571397,2.2096852055194813,0.1777290223974755,0
2026-02-12 13:41:16.387476+00:00,order,1.8008691785714257,-0.1688135785714326,2.096540701233766,0.2263034043262359,0
2026-02-12 13:41:21.582964+00:00,order,1.7682607538461594,-0.0326084247252662,1.9706201756393629,0.188775922346415,0
2026-02-12 13:41:26.825415+00:00,order,1.991101507692292,0.2228407538461325,1.9294148644505469,0.1441957599219888,0
2026-02-12 13:41:32.095440+00:00,order,1.9738416153846243,-0.0172598923076676,1.900751162527472,0.1069895824578522,0
2026-02-12 13:41:37.308494+00:00,order,2.119278109090911,0.1454364937062866,1.9306702329170824,0.1451841854260046,0
2026-02-12 13:41:42.529630+00:00,order,2.1148092333333275,-0.0044688757575834,1.9934582438694624,0.1428819241187618,0
2026-02-12 13:41:47.742910+00:00,order,1.922750175000014,-0.1920590583333135,2.024356128100234,0.0882798139444667,0
2026-02-12 13:41:52.943384+00:00,order,2.0590967916666614,0.1363466166666473,2.0379551848951074,0.0871057897017859,0
2026-02-12 13:41:58.162585+00:00,order,2.047891561538458,-0.0112052301282035,2.052765174125874,0.0794373609812045,0
2026-02-12 13:42:03.369800+00:00,order,2.1240797916666643,0.0761882301282064,2.053725510641025,0.0804648528937435,0
2026-02-12 13:42:08.580663+00:00,order,2.3389488090909007,0.2148690174242364,2.09855342579254,0.1528657655603167,0
2026-02-12 13:42:13.786489+00:00,order,2.203033941666661,-0.1359148674242396,2.1546101791258687,0.1201762937917675,0
2026-02-12 13:42:18.973468+00:00,order,2.1501975999999936,-0.0528363416666675,2.172830340792536,0.1084045185554008,0
2026-02-12 13:42:24.168068+00:00,order,2.2109349545454404,0.0607373545454468,2.205439019393932,0.0829635341581256,0
2026-02-12 13:42:29.362102+00:00,order,2.214663790909092,0.0037288363636514,2.2235558192424176,0.0695637698256156,0
2026-02-12 13:42:34.590323+00:00,order,2.0869472000000027,-0.1277165909090891,2.1731554974242377,0.0547765525514148,0
2026-02-12 13:42:39.821024+00:00,order,2.3503047700000024,0.2633575699999997,2.2026096630909064,0.0976643317770729,0
2026-02-12 13:42:45.037425+00:00,order,2.327424336363637,-0.0228804336363652,2.238055010363635,0.1057155403620487,0
2026-02-12 13:42:50.269219+00:00,order,2.30897907272728,-0.018445263636357,2.257663834000003,0.1084842122946112,0
2026-02-12 13:42:55.469792+00:00,order,2.2645606363636364,-0.0444184363636437,2.267643203090912,0.1058016072757037,0
2026-02-12 13:43:00.691815+00:00,order,2.2171639916666663,-0.04739664469697,2.293686561424244,0.0531077750783276,0
2026-02-12 13:43:05.904788+00:00,order,2.219617033333331,0.0024530416666648,2.26754901409091,0.0503650663688434,0
2026-02-12 13:43:11.125431+00:00,order,2.212825254545454,-0.006791778787877,2.244629197727273,0.0416221256429914,0
2026-02-12 13:43:16.323304+00:00,order,2.232116545454553,0.0192912909090989,2.2292566922727284,0.0209981892480949,0
2026-02-12 13:43:21.527694+00:00,order,2.237264609090909,0.0051480636363558,2.2237974868181825,0.0103975892544073,0
2026-02-12 13:43:26.744070+00:00,order,2.219106327272729,-0.01815828181818,2.2241859539393958,0.0101203833381925,0
2026-02-12 13:43:31.975414+00:00,order,2.023439725000003,-0.195666602272726,2.1849504922727294,0.0908167864061321,0
2026-02-12 13:43:37.183399+00:00,order,2.004519241666666,-0.0189204833333369,2.143289289696972,0.1184175975053575,0
2026-02-12 13:43:42.399147+00:00,order,1.8859671076922948,-0.1185521339743711,2.07405940214452,0.1503757351847056,0
2026-02-12 13:43:47.612459+00:00,order,1.8672826230769293,-0.0186844846153655,2.0000630049417243,0.1407078620063092,0
2026-02-12 13:43:52.823740+00:00,order,2.0988166909090857,0.2315340678321564,1.976005077668996,0.0975617802120563,0
2026-02-12 13:43:58.038971+00:00,order,2.1854258,0.0866091090909142,2.0084022926689955,0.1364114175097014,0
2026-02-12 13:44:03.239448+00:00,order,2.104135466666681,-0.0812903333333188,2.028325537668998,0.1428262785431643,0
2026-02-12 13:44:08.463785+00:00,order,2.1621643583333325,0.0580288916666513,2.083564987797206,0.1264785618682204,0
2026-02-12 13:44:13.683033+00:00,order,2.19909100000001,0.0369266416666773,2.149926663181822,0.0461956298155887,0
2026-02-12 13:44:18.907205+00:00,order,2.1830903666666663,-0.0160006333333435,2.166781398333338,0.0374277181184209,0
2026-02-12 13:44:24.147763+00:00,order,1.904204784615384,-0.2788855820512828,2.1105371952564145,0.1208150950766256,0
2026-02-12 13:44:29.391773+00:00,order,2.0765852181818074,0.1723804335664238,2.10502714555944,0.1218042488724415,0
2026-02-12 13:44:34.588174+00:00,order,2.1546987271818083,0.0781135090000009,2.103534019329135,0.1209716474851846,0
2026-02-12 13:44:39.803305+00:00,order,2.0547034581666708,-0.0999952690151375,2.074656510962467,0.1091103715078121,0
2026-02-12 13:44:45.026072+00:00,order,2.099758633166668,0.0450551749999972,2.0579901642624674,0.0936798705658579,0
2026-02-12 13:44:50.235216+00:00,order,2.1353706544545563,0.0356120212878883,2.104223338230302,0.0410911729888975,0
