timestamp,service,latency,latency_delta,rolling_mean,rolling_std,z_score,is_spike,risk_score
2026-02-15 15:35:24.619522+00:00,inventory,0.2810379588235304,0.0,0.2810379588235304,0.0,0.0,0,0.5
2026-02-15 15:35:29.377040+00:00,inventory,0.2974798928571422,0.0164419340336118,0.2974798928571422,0.0,0.0,0,0.5
2026-02-15 15:35:24.619522+00:00,order,0.9397675882353002,0.0,0.9397675882353002,0.0,0.0,0,0.5
2026-02-15 15:35:29.377040+00:00,order,1.3913348999999955,0.4515673117646953,1.3913348999999955,0.0,3.0,1,0.9525741268224334
2026-02-15 15:35:24.619522+00:00,payment,0.6678414705882406,0.0,0.6678414705882406,0.0,0.0,0,0.5
2026-02-15 15:35:29.377040+00:00,payment,1.0026351214285762,0.3347936508403356,1.0026351214285762,0.0,3.0,1,0.9525741268224334
